%%MatrixMarket matrix coordinate integer general
62 198 1
67 198 1
73 198 1
85 198 1
210 198 1
216 198 1
62 199 1
63 199 1
64 199 1
67 199 1
69 199 1
71 199 1
78 199 1
85 199 1
88 199 1
90 199 1
91 199 1
93 199 1
196 199 1
208 199 1
209 199 1
216 199 1
222 199 1
236 199 1
63 200 1
68 200 1
69 200 1
71 200 1
73 200 1
75 200 1
80 200 1
87 200 1
209 200 1
217 200 1
229 200 1
233 200 1
63 201 1
71 201 1
81 201 1
86 201 1
147 201 1
240 201 1
63 202 1
74 202 1
86 202 1
89 202 1
229 202 1
64 203 1
65 203 1
68 203 1
69 203 1
70 203 1
74 203 1
86 203 1
200 203 1
218 203 1
64 204 1
86 204 1
89 204 1
90 204 1
64 205 1
86 205 1
90 205 1
64 206 1
86 206 1
90 206 1
92 206 1
234 206 1
64 207 1
77 207 1
210 207 1
225 207 1
64 208 1
195 208 1
221 208 1
65 209 1
88 209 1
102 209 1
65 210 1
139 210 1
162 210 1
65 211 1
183 211 1
237 211 1
65 212 1
66 212 1
246 212 1
65 213 1
162 213 1
163 213 1
174 213 1
208 213 1
213 213 1
233 213 1
66 214 1
116 214 1
158 214 1
159 214 1
66 215 1
119 215 1
140 215 1
184 215 1
196 215 1
209 215 1
66 216 1
67 216 1
73 216 1
193 216 1
217 216 1
66 217 1
67 217 1
217 217 1
66 218 1
68 218 1
73 218 1
74 218 1
75 218 1
218 218 1
236 218 1
67 219 1
197 219 1
216 219 1
67 220 1
197 220 1
216 220 1
67 221 1
197 221 1
216 221 1
67 222 1
74 222 1
197 222 1
216 222 1
67 223 1
79 223 1
217 223 1
67 224 1
81 224 1
108 224 1
126 224 1
160 224 1
214 224 1
68 225 1
85 225 1
216 225 1
68 226 1
231 226 1
242 226 1
68 227 1
193 227 1
202 227 1
218 227 1
250 227 1
68 228 1
204 228 1
216 228 1
68 229 1
79 229 1
87 229 1
94 229 1
217 229 1
68 230 1
94 230 1
208 230 1
217 230 1
68 231 1
102 231 1
117 231 1
217 231 1
231 231 1
251 231 1
69 232 1
70 232 1
71 232 1
195 232 1
204 232 1
216 232 1
69 233 1
105 233 1
109 233 1
119 233 1
134 233 1
137 233 1
141 233 1
